// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is (in the game client). You may change Name,JName field tough

1942,TREASURE_BOX45,±¦ÎïÏä×Ó,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,7834,80,658,500,12999,10000,984,4850,985,7275,1176,150,1734,150,1819,150,0,0,0,0
1943,TREASURE_BOX46,±¦ÎïÏä×Ó,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,7835,80,658,500,12999,10000,984,4850,985,7275,1421,150,1731,150,1822,150,0,0,0,0
1944,TREASURE_BOX47,±¦ÎïÏä×Ó,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,7836,80,658,500,12999,10000,984,4850,985,7275,1478,150,1732,150,2531,50,0,0,0,0
1945,TREASURE_BOX48,±¦ÎïÏä×Ó,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,7837,80,658,500,12999,10000,984,4850,985,7275,1624,150,1733,150,1821,150,0,0,0,0
1946,TREASURE_BOX49,±¦ÎïÏä×Ó,Treasure Chest,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,7838,80,658,500,12999,10000,984,4850,985,7275,1626,150,1270,150,2532,50,0,0,0,0
1947,G_PIAMETTE,Piamette,Piamette,90,500000,0,0,0,1,5000,6000,35,35,1,1,5,100,1,30,10,12,0,7,20,0x37B5,150,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,G_YGNIZEM,Ygnizem,Egnigem Cenia,58,11200,0,0,0,1,823,1212,35,8,60,35,52,18,79,20,10,12,1,7,43,0x3885,145,576,432,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,B_S_GUARDIAN_,Camp Guardian,Camp Guardian,86,152533,0,0,0,2,7590,1550,60,33,110,40,54,65,125,65,14,16,2,7,80,0x20A5,170,140,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,B_B_GUARDIAN_,Camp Guardian,Camp Guardian,80,80404,0,0,0,12,1840,680,40,62,95,80,33,90,165,55,14,16,2,7,80,0x20A5,170,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// ?
// Ravies Sister's 'Valyrie's Gift' monsters.
1951,CRYSTAL_6,Crystal,Crystal,1,15,0,0,0,0,0,0,100,99,1,1,1,1,255,1,0,0,0,0,20,0x161,190,0,0,0,0,0,0,0,0,0,0,0,539,3800,530,4500,561,5000,665,4900,0,0,532,6500,558,5000,607,200,0,0,0,0
1952,CRYSTAL_7,Crystal,Crystal,1,15,0,0,0,0,0,0,100,99,1,1,1,1,255,1,0,0,0,0,20,0x161,190,0,0,0,0,0,0,0,0,0,0,0,539,3800,530,4500,561,5000,667,4900,0,0,531,6500,558,5000,608,250,0,0,0,0
1953,CRYSTAL_8,Crystal,Crystal,1,15,0,0,0,0,0,0,100,99,1,1,1,1,255,1,0,0,0,0,20,0x161,190,0,0,0,0,0,0,0,0,0,0,0,539,3800,530,4500,561,5000,664,4900,0,0,534,6500,558,5000,604,300,0,0,0,0
1954,CRYSTAL_9,Crystal,Crystal,1,15,0,0,0,0,0,0,100,99,1,1,1,1,255,1,0,0,0,0,20,0x161,190,0,0,0,0,0,0,0,0,0,0,0,539,3800,530,4500,561,5000,666,4900,0,0,533,6500,558,5000,603,100,0,0,0,0
// ?
1955,TREASURE_BOX_I,Treasure Chest,Treasure Chest,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// Endless Tower
1956,NAGHT_SIEGER,Ò¹Ê¤Ä§,Naght Sieger,99,5000000,0,3600000,1800000,2,4609,6769,410,40,1,60,80,220,264,30,10,12,2,6,88,0x37B5,100,76,432,504,0,0,0,0,0,0,0,0,13412,9000,13413,9000,2542,9000,5017,9000,616,9000,2514,9000,7294,9000,0,0,0,0,0,0
1957,ENTWEIHEN,÷¼÷Ã´¥½ÇÄ§,Entweihen Crothen,90,2400500,0,1430000,1215000,12,3700,5460,171,66,1,70,40,160,190,30,10,12,1,6,87,0x1A4,100,140,540,576,0,0,0,0,0,0,0,0,1631,9000,1636,9000,1624,9000,1618,9000,2513,9000,616,9000,7291,9000,0,0,0,0,4451,1
1958,G_ENTWEIHEN_R,Thorny Skeleton,Thorny Skeleton,89,5400000,0,0,0,12,4040,4720,44,66,1,35,33,180,125,30,10,12,0,6,87,0x1A4,100,432,288,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,G_ENTWEIHEN_H,Thorn of Recovery,Thorn of Recovery,89,350000,0,0,0,12,2040,2720,44,66,1,35,33,180,125,30,10,12,0,6,87,0x1A4,100,2864,288,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,G_ENTWEIHEN_M,Thorn of Magic,Thorn of Magic,89,5400000,0,0,0,12,2040,2720,44,66,1,35,33,180,125,30,10,12,0,6,87,0x1A4,100,1024,288,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,G_ENTWEIHEN_S,Thorn of Purification,Thorn of Purification,89,5400000,0,0,0,12,2040,2720,44,66,1,35,33,180,125,30,10,12,0,6,87,0x1A4,100,2864,288,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// Additional Monsters
1962,ANTONIO_,Christmas Thief,Christmas Thief,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,P_CHUNG_E,ÐÂÄêÍÞÍÞ,New Year Doll,49,23900,0,2396,993,1,460,1050,8,15,38,65,43,30,90,15,10,12,1,7,40,0x3695,170,1728,816,1188,0,0,0,0,0,0,0,0,7053,4850,740,100,1806,10,518,500,0,0,0,0,0,0,5042,2,0,0,0,0
1964,NIGHTMARE_T,Nightmare,Nightmare,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,M_WILD_RoSE,Wild Rose,Wild Rose,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,M_DOPPELGANGER,Doppelganger,Doppelganger,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,M_YGNIZEM,Ygnizem,Egnigem Cenia,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,E_STROUF,Strouf,Strouf,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,E_MARC,Marc,Marc,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,E_OBEUNE,Obeune,Obeune,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,E_VADON,Vadon,Vadon,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,E_MARINA,Marina,Marina,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,E_PORING,Poring,Poring,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// WoE SE Guild Dungeon
1974,BANSHEE_MASTER,Å®ÑýÊ×Áì,Banshee Master,118,20320,0,3402,2556,2,718,957,87,94,30,58,48,122,60,44,10,12,1,6,47,0x37B5,150,676,504,504,0,0,0,0,0,0,0,0,7054,5300,7751,3000,2365,10,13027,10,2528,10,2135,2,2748,2,0,0,0,0,4450,1
1975,BEHOLDER_MASTER,´óÑÛ¹ÖÊ×Áì,Beholder Master,106,10135,0,2430,1845,6,585,774,73,62,60,67,42,69,69,32,10,12,1,0,44,0x37B5,190,576,432,300,0,0,0,0,0,0,0,0,576,3000,605,100,996,100,985,10,2386,4,603,2,2749,2,0,0,0,0,0,0
1976,COBALT_MINERAL,îÜ¿óÊ¯Ä§,Cobalt Mineral,113,15800,0,2700,2070,1,739,997,113,44,60,55,65,57,95,41,10,12,1,0,40,0x37B5,250,648,480,360,0,0,0,0,0,0,0,0,7321,3000,1011,800,728,500,715,100,984,80,714,2,969,2,13414,1,0,0,0,0
1977,HEAVY_METALING,¿óÊ¯²¨Àû,Heavy Metaling,107,11500,0,2610,1980,1,749,1018,134,65,30,63,86,58,56,38,10,12,0,0,20,0x37B5,300,384,672,480,0,0,0,0,0,0,0,0,7312,5000,7325,4000,1002,1000,7126,1000,998,500,7317,200,13103,5,13038,1,0,0,0,0
1978,HELL_APOCALIPS,µØÓü»úÐµÕ½Ê¿,Hell Apocalypse,121,22100,0,3348,3020,2,880,1192,155,43,1,62,80,48,89,37,10,12,2,0,60,0x37B5,400,1240,840,384,0,0,0,0,0,0,0,0,7497,5300,999,2500,7094,2400,7093,2200,2506,20,985,5,2391,1,1484,1,0,0,0,0
1979,ZUKDAM,Ôú¿âÌ¹,Zukadam,82,39562,0,21850,13110,1,2000,3227,30,30,65,65,35,75,125,15,10,12,2,7,60,0x37B5,180,580,288,360,0,0,0,0,0,0,0,0,7317,5000,999,500,984,200,985,200,13156,5,13167,5,2390,2,0,0,0,0,0,0
1980,KUBLIN,¿á²¼Áé,Kublin,85,576000,0,100000,100000,1,1180,1400,10,20,30,75,40,85,175,30,10,12,1,7,22,0x37B5,100,150,150,240,1000000,10000,6010,5000,0,0,0,0,6010,5000,911,9000,507,1800,998,270,756,43,2297,3,0,0,0,0,0,0,0,0
// Orc Dungeon Instance
1981,I_HIGH_ORC,Safeguard Chief,Safeguard Chief,88,96980,0,3618,1639,1,1428,1533,15,5,55,46,55,35,82,40,10,12,2,7,43,0x3695,150,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,I_ORC_ARCHER,Orc Sniper,Orc Sniper,85,60901,0,196,120,9,1151,1184,10,5,1,12,24,0,24,5,10,12,1,1,29,0x3095,400,2852,1152,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,I_ORC_SKELETON,Depraved Orc Spirit,Depraved Orc Spirit,87,80078,0,1729,1787,1,1310,1390,30,44,1,44,25,20,125,20,10,12,1,7,22,0x3885,300,1960,620,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,I_ORC_LADY,Shaman Cargalache,Shaman Cargalache,80,50058,0,644,407,1,1135,1170,35,10,35,42,25,15,69,55,10,12,1,7,42,0x3695,200,1050,900,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// Another World (13.1)
1985,DANDELION,ÆÑ¹«Ó¢,Dandelion,88,28890,0,8650,3879,2,780,1560,30,35,10,85,4,88,60,30,10,12,1,7,80,0x3695,150,900,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,TATACHO,ßÕßÕÇÇ,Tatacho,128,33336,0,6075,4556,2,883,1170,151,14,106,47,78,56,91,48,10,12,1,2,22,0x108B,150,900,672,480,0,0,0,0,0,0,0,0,6020,4000,579,3000,516,3000,6021,3000,1544,20,1925,10,0,0,0,0,0,0,4442,1
1987,CENTIPEDE,±äÒìòÚò¼,Centipede,125,24992,0,6998,5249,2,924,1239,143,25,112,62,75,121,128,61,10,12,1,4,45,0x3795,165,1792,792,336,0,0,0,0,0,0,0,0,955,9000,1042,5335,912,5000,943,2500,1741,10,2746,2,2747,2,0,0,0,0,4447,1
1988,NEPENTHES,ÖíÁý²Ý,Nepenthes,114,15099,0,6055,4541,7,671,892,25,5,75,67,58,62,150,32,10,12,1,3,45,0x84,200,637,768,576,0,0,0,0,0,0,0,0,905,9000,6041,3000,993,50,5399,1,1979,1,1926,1,1740,1,0,0,0,0,0,0
1989,HILLSRION,Ï£Ë¹Àû°²,Hills Lion,123,21422,0,6300,4725,1,957,1386,83,11,105,78,82,91,82,52,10,12,0,2,22,0x308D,100,672,500,192,0,0,0,0,0,0,0,0,7054,4850,6032,3000,6020,2000,7063,120,1825,20,1268,10,2440,10,7938,500,0,0,4453,1
1990,HARDROCK_MOMMOTH,Ó²Ê¯ÃÍáï,Hardrock Mammoth,147,760070,0,12195,16145,2,1057,1430,476,50,115,72,96,73,127,51,10,12,2,2,62,0x30AD,300,608,408,336,0,0,0,0,0,0,0,0,985,9000,6022,9000,1483,500,13039,400,2133,200,5398,100,2257,20,0,0,0,0,0,0
1991,TENDRILRION,Èý½ÇÊÞ,Tendril Lion,146,707270,0,10290,15468,2,1007,1372,176,26,113,78,67,78,119,52,10,12,2,2,42,0x37B5,135,608,408,336,0,0,0,0,0,0,0,0,6033,9000,7197,5335,7008,4850,6020,4000,2544,500,1637,100,1186,100,0,0,0,0,0,0
1992,CORNUS,·ÉÂí,Cornus,120,20722,0,6786,5090,2,891,1194,66,95,110,98,80,45,89,61,10,12,1,2,46,0x1089,150,900,672,480,0,0,0,0,0,0,0,0,944,6000,6023,4000,7063,3000,2257,2,2387,10,1420,1,2743,1,0,0,0,0,4448,1
1993,NAGA,ÄÉåÈ,Naga,117,21099,0,6561,4920,3,908,1225,72,5,113,76,75,62,88,52,10,12,1,2,42,0x3695,150,900,672,480,0,0,0,0,0,0,0,0,926,5000,936,3500,954,2000,1408,20,1485,10,2134,10,2389,10,0,0,0,0,0,0
1994,LUCIOLA_VESPA,¶¾»Æ·ä,Luciola Vespa,109,12466,0,5850,4388,1,854,1159,59,55,104,121,68,52,97,49,10,12,1,4,24,0x7795,100,672,500,192,0,0,0,0,0,0,0,0,939,9000,955,9000,943,3000,518,300,526,200,992,160,2744,2,0,0,0,0,4445,1
1995,PINGUICULA,²¶³æÝÀ,Pinguicula,105,13058,0,7398,5491,1,874,1169,46,77,102,71,80,65,103,44,10,12,0,3,62,0x308D,150,864,500,192,0,0,0,0,0,0,0,0,7100,5000,7188,3000,7198,2000,712,1000,2270,10,1980,10,2745,1,0,0,0,0,0,0
1996,BACSOJIN_T,Bacsojin,Bacsojin,85,253221,0,0,0,3,1868,6124,20,55,52,65,44,112,152,35,10,12,2,7,64,0x37B5,130,576,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,G_TATACHO,Tatacho,Tatacho,128,33336,0,0,0,2,883,1170,151,14,106,47,78,56,91,48,10,12,1,2,22,0x37B5,250,2304,840,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,G_HILLSRION,Hillslion,Hills Lion,123,21422,0,0,0,1,957,1386,83,11,105,78,82,91,82,52,10,12,0,2,22,0x37B5,150,824,432,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,CENTIPEDE_LARVA,Centipede Larva,Centipede Larva,118,20667,0,5427,4070,2,741,986,98,17,80,76,69,83,77,72,10,12,0,4,45,0x3795,165,1792,792,336,0,0,0,0,0,0,0,0,955,9000,1042,5335,912,5000,943,2500,732,50,2406,9,0,0,0,0,0,0,4452,1
2000,M_GAMEMASTER,GM(ÄÐ),Game Master,104,25103,0,13040,11410,1,9000,9900,29,5,1,76,103,75,109,30,10,12,1,4,24,149,150,900,672,480,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,F_GAMEMASTER,GM(Å®),Game Master,104,25103,0,13040,11410,1,9000,9900,29,5,1,76,103,75,109,30,10,12,1,4,24,149,150,900,672,480,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2002,T_SPRING_RABBIT,Spring Rabbit,Spring Rabbit,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2003,T_BACSOJIN,White Lady,White Lady,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x3695,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2004,T_WICKED_NYMPH,Evil Nymph,Evil Nymph,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x3695,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2005,T_PLASMA_B,Plasma,Plasma,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2006,T_PLASMA_P,Plasma,Plasma,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2007,T_PLASMA_R,Plasma,Plasma,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,WOOMAWANG,Woomawang,Woomawang,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x3695,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WOOMAWANG_,Woomawang,Woomawang,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x3695,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,G_MAJORUROS,Majoruros,Majoruros,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2011,E_GHOUL,Ghoul,Ghoul,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2012,E_ZOMBIE,Zombie,Zombie,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Enter The Unknown (13.2)
2013,DRACO,µÂÀ­¿ËÁú,Draco,114,20099,0,547,4070,1,684,902,56,3,1,87,67,72,73,43,10,12,1,9,22,0x1189,150,576,576,432,0,0,0,0,0,0,0,0,6073,3000,7123,100,1035,100,1037,1000,1036,1000,518,500,2399,20,0,0,0,0,4444,1
2014,DRACO_EGG,µÂÀ­¿ËÁúµ°,Draco Egg,101,100000,0,644,536,0,139,140,384,30,1,1,135,92,1,98,10,12,1,9,82,0x0,1000,24,0,0,0,0,0,0,0,0,0,0,7032,5000,5015,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,PINGUICULA_D,¿ñ±©²¶³æÅ®,Dark Pinguicula,113,17002,0,6804,5103,1,883,1182,59,35,1,78,80,65,125,44,10,12,0,3,45,0x308D,150,864,500,192,0,0,0,0,0,0,0,0,7100,5000,7198,2000,7188,3000,972,10,6086,1000,7939,500,0,0,0,0,0,0,0,0
2016,AQUA_ELEMENTAL,Ë®ÔªËØ,Aqua Elemental,121,33209,0,6160,4620,1,758,1007,23,8,1,81,73,67,77,39,10,12,2,0,81,0x3795,180,768,768,576,0,0,0,0,0,0,0,0,6075,1000,7326,5000,12353,100,2787,3,0,0,0,0,0,0,0,0,0,0,4443,1
2017,RATA,ËÉÊóÈË,Rata,131,58299,0,7047,5284,1,909,1230,81,46,1,82,77,62,121,54,10,12,1,7,22,0x3795,120,576,576,432,0,0,0,0,0,0,0,0,12346,5000,1026,5000,6089,500,1548,100,0,0,0,0,0,0,0,0,0,0,0,0
2018,DUNEYRR,ÉñÂ¹¶ÅÄù¶û,Duneyrr,135,63342,0,8665,6499,2,941,1260,144,28,1,89,82,89,91,51,10,12,2,7,62,0x3795,300,968,968,480,0,0,0,0,0,0,0,0,515,5000,6020,4000,6089,500,2783,1,1188,10,1384,100,0,0,0,0,0,0,0,0
2019,ANCIENT_TREE,Ô¶¹ÅÊ÷,Ancient Tree,144,349030,0,7000,5250,2,488,564,109,43,1,102,93,58,99,30,10,12,2,3,62,0x3795,200,840,840,576,0,0,0,0,0,0,0,0,7197,1000,7198,1000,7201,5000,1643,10,2450,30,7939,500,0,0,0,0,0,0,0,0
2020,RHYNCHO,Ë®ÍÞÍÞ,Rhyncho,139,276850,0,5850,4387,1,375,476,59,19,1,112,62,48,103,46,10,12,0,0,61,0x3795,180,768,768,576,0,0,0,0,0,0,0,0,7326,5000,972,5,6087,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,PHYLLA,Æ¿×Ó¹ÃÄï,Phylla,139,28380,0,5850,4387,9,5850,4387,63,22,1,99,60,58,125,42,10,12,1,0,61,0x3795,180,768,768,576,0,0,0,0,0,0,0,0,7326,5000,971,5,6088,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,S_NYDHOG,ÄáµÂ»ô¸ñºìÁú,Nidhoggr's Shadow,117,3450000,0,4800000,3900000,3,13718,20518,60,75,1,34,62,236,188,34,10,12,2,9,87,0x37B5,150,768,768,480,1000000,10000,617,5500,616,3000,0,0,6091,9000,7444,5000,2610,5000,1484,500,1170,500,1417,500,2554,2000,0,0,0,0,0,0
2023,DARK_SHADOW,ÓÄÚ¤»ðÇò,Dark Shadow,147,429300,0,7850,5887,1,585,716,110,44,1,140,89,108,126,76,10,12,0,0,87,0x3795,150,768,768,480,0,0,0,0,0,0,0,0,7205,5000,2609,1000,13038,5,6089,1000,2783,5,1385,10,0,0,0,0,0,0,4449,1
2024,BRADIUM_GOLEM,îÐÀØ¾ÞÊ¯,Bradium Golem,149,614620,0,8554,6415,2,1067,1435,338,18,1,101,127,45,128,32,10,12,2,0,42,0x91,200,840,840,576,0,0,0,0,0,0,0,0,7067,3000,953,5000,6090,500,2138,10,12738,10,6224,2,0,0,0,0,0,0,0,0
//2025,MYSTCASE_EVENT,Mystcase,Mystcase,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,DANDELION_,Dandelion,Dandelion,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,G_DARK_SHADOW,ÓÄÚ¤»ðÇò,Dark Shadow,147,429300,0,0,0,1,585,716,110,44,1,140,89,108,126,76,10,12,0,0,87,0x37B5,150,768,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2028,E_MINOROUS,Minorous,Minorous,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2029,E_MINOROUS_,Minorous,Minorous,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2030,HIDEN_PRIEST,Hiden Priest,Hiden Priest,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2031,DANDELION_H,Dandelion,Dandelion,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2032,GUARDAN_FOREST,Forest Guardian,Forest Guardian,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
